Longitude,IPSL-CM6A-LR,MIROC6,SAM0-UNICON,CanESM5,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,GFDL-ESM4,NorESM2-LM,MRI-ESM2-0,NorESM2-MM,FIO-ESM-2-0,CMCC-CM2-SR5,EC-Earth3-AerChem,TaiESM1,NorCPM1,IPSL-CM5A2-INCA,ACCESS-ESM1-5,ACCESS-CM2,CMCC-CM2-HR4,EC-Earth3,EC-Earth3-Veg-LR,CAS-ESM2-0,EC-Earth3-CC,CMCC-ESM2,IPSL-CM6A-LR-INCA
-158.5,-71.33426706675755,-71.60503154993057,-60.7899112701416,-66.51007080078125,-74.24321613127437,-76.99989520365568,-74.3382372584263,-74.45559310913086,-63.67104721069336,-65.0,-62.54305458068848,-60.5228,-61.005332946777344,-75.88278354586228,-60.78990936279297,-58.65300178527832,-75.95934295654297,-59.217960357666016,-62.27927970886231,-61.36771774291992,-75.90175557443598,-75.94577306358923,-63.75086688995361,-75.50029641455706,-60.0209846496582,-69.66223525832024
-158.0,-71.33435856042107,-71.59428207576275,-60.7899112701416,-66.51007080078125,-74.23334270956164,-76.96688031085417,-74.32758334864704,-74.40956115722656,-63.56104278564453,-65.0,-62.4277868270874,-60.5228,-60.88415336608887,-75.82148002729886,-60.78990936279297,-58.65300178527832,-75.95934295654297,-59.217960357666016,-62.27927970886231,-61.4275016784668,-76.01424072375228,-75.93448448939296,-63.5008716583252,-75.43582075563717,-60.0209846496582,-69.57285990403278
-157.5,-71.3346577835652,-71.58353260159492,-60.7899112701416,-66.51007080078125,-74.22346928784893,-76.79659454493768,-74.31692943886777,-74.3635311126709,-63.4510383605957,-65.0,-62.31251907348633,-60.47828083333333,-60.76297378540039,-75.76009025350626,-60.760230170355904,-58.63816208309598,-75.95934295654297,-59.217960357666016,-62.27927970886231,-61.30770492553711,-76.01480046230704,-75.92318726919095,-63.5008716583252,-75.3751029501461,-60.0209846496582,-69.48349000135019
-157.0,-71.41483716506663,-71.5727831274271,-60.7899112701416,-66.51166534423828,-74.21359586613619,-76.74939427349543,-74.30627552908852,-74.13337707519531,-63.33754539489746,-65.0,-62.19545555114746,-60.122127500000005,-60.76297378540039,-75.69737845823613,-60.522796630859375,-58.51944446563721,-75.95934295654297,-58.85694313049317,-62.10998725891113,-61.2476921081543,-76.01512303062378,-75.9042309586508,-63.5008716583252,-75.3694182978584,-59.89606666564941,-69.48350525786952
-156.5,-71.49468404546013,-71.56203365325928,-60.7899112701416,-66.51325988769531,-74.20372244442348,-76.8678356324496,-74.29562161930926,-73.99528312683105,-63.22405242919922,-65.0,-62.078392028808594,-60.00340972222223,-60.76297378540039,-75.63474768476493,-60.285363091362846,-58.40072684817844,-75.95934295654297,-58.49592590332031,-61.62520408630371,-61.2476921081543,-76.01775176995105,-75.7740382544554,-63.75086688995361,-75.37461687853863,-59.77114868164063,-69.4835205106642
-156.0,-71.41463701072466,-71.55128417909145,-60.68603335486518,-66.4128246307373,-74.19384902271075,-76.74874629370579,-74.28496770953,-73.8571891784668,-63.11231422424317,-65.0,-61.96132850646973,-59.78081388888889,-60.516897201538086,-75.56775098524469,-60.25568389892578,-58.28200923071967,-75.95934295654297,-58.49592590332031,-61.62520408630371,-60.94416427612305,-76.0120154424242,-75.75922931204786,-64.00086212158203,-75.37469792825745,-59.77114868164063,-69.48352813906936
-155.5,-71.33466816486572,-71.54053470492363,-60.56731573740642,-66.3123893737793,-74.18397560099802,-76.74841771476689,-74.27431379975073,-73.8571891784668,-63.00057601928711,-64.875,-61.84426498413086,-59.54337833333334,-60.27082061767578,-75.50111384921823,-60.25568389892578,-58.16329161326091,-75.95934295654297,-58.49592590332031,-61.62520408630371,-60.883920669555664,-75.89108375138653,-75.62284177324312,-64.00086212158203,-75.37455972235423,-59.77114868164063,-69.48353576660156
-155.0,-71.41475790547278,-71.5297852307558,-60.522796630859375,-66.4128246307373,-74.1741021792853,-76.73830214885533,-74.26365988997146,-73.90321922302246,-62.88708305358887,-64.75,-61.60650825500488,-59.45434,-60.14590263366699,-75.44049262082319,-60.18148591783312,-58.04457399580214,-75.95934295654297,-58.49592590332031,-61.62520408630371,-60.27082061767578,-75.89074002933938,-75.57305106230325,-64.00086212158203,-75.3080830143011,-59.64433288574219,-69.48210822693194
-154.5,-71.49484764607985,-71.51903575658798,-60.522796630859375,-66.51325988769531,-74.16422875757257,-76.7161951010018,-74.25300598019221,-73.8571891784668,-62.77359008789063,-64.625,-61.368751525878906,-59.45434,-60.0209846496582,-75.37987139242817,-60.06276914808485,-57.92585637834337,-75.95934295654297,-58.49592590332031,-61.62520408630371,-60.270586013793945,-75.89039630729224,-75.50964110499805,-64.00086212158203,-75.24160630624799,-59.51751708984375,-69.66234801514318
-154.0,-71.41482928055748,-71.50828628242016,-60.56731541951497,-66.4128246307373,-74.15435533585986,-76.70276116844198,-74.24235207041295,-73.53497123718262,-62.65832233428955,-64.5,-61.1273250579834,-59.45434,-59.89606666564941,-75.70181902092875,-59.944052060445145,-57.85165786743164,-75.95934295654297,-58.311692237854,-61.62520408630371,-59.833961486816406,-75.88394772890447,-75.44494720662186,-64.00086212158203,-75.30073576744942,-59.388784408569336,-69.66234398144256
-153.5,-71.33468377525263,-71.49753680825233,-60.68603218926324,-66.3123893737793,-74.14448191414712,-76.66974627564045,-74.23169816063368,-73.35084533691406,-62.54305458068848,-64.5,-60.88589859008789,-59.45434,-59.77114868164063,-75.63905335510911,-59.88469325171577,-57.85165786743164,-75.89767945344552,-58.127458572387695,-61.62520408630371,-59.58175849914551,-75.88874482836832,-75.25549404728821,-64.00086212158203,-75.36236961311899,-59.26005172729492,-69.66233444603796
