,ACCESS-CM2,ACCESS-ESM1-5,CAS-ESM2-0,CMCC-CM2-HR4,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-AerChem,EC-Earth3-CC,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,IPSL-CM6A-LR-INCA,MIROC6,MPI-ESM-1-2-HAM,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-LM,NorESM2-MM,SAM0-UNICON,TaiESM1
1902-11-15,16.073206,16.594744,1.4495186,18.785473,15.464149,16.502728,19.329977,10.825074,10.194273,11.525705,8.984482,18.479939,17.109835,15.346806,20.124065,20.425468,2.7842338,5.887723,13.741677,10.905957,20.7105,23.04573,10.51979,12.777322,20.238827,18.092587
1902-12-15,12.549213,12.606982,0.0,16.76561,12.121342,13.403057,16.433966,6.5304585,5.511583,7.177654,4.27471,15.609006,11.792325,9.148937,15.266006,15.878561,0.98489726,2.6744049,8.183384,6.09773,16.889776,20.523867,6.6143293,8.335905,17.793104,15.860928
1903-01-15,4.9713507,7.1792765,0.0,12.339093,6.1249843,6.18246,11.518171,1.1483935,1.4960158,1.2814776,1.2926687,9.55394,2.3321996,2.153445,7.0052505,6.61063,0.21142086,0.5409813,4.1124263,2.6290488,8.800976,13.152227,2.824419,4.3799095,13.299503,10.724699
1903-02-15,1.496041,2.9870152,0.0,8.580103,1.7879848,1.8509437,8.029535,0.5469449,0.7225283,0.16620797,0.43280226,5.227108,0.51661175,1.3381338,3.8498988,3.695708,0.023531936,0.26739168,1.9161421,0.8219046,5.5778217,7.9555535,2.1099095,2.9238467,8.145516,4.7485514
1903-03-15,1.6473019,3.0016775,0.0,8.11204,1.7842999,2.5343633,9.276721,1.002588,1.0969033,0.5532472,0.86545837,5.7418976,1.6358799,1.7262938,4.640203,5.0121284,0.0905913,0.4774928,2.2825205,0.99355197,6.5801115,8.153171,2.9027686,3.703762,7.832881,4.608323
1903-04-15,4.5657735,4.5932465,0.0,10.510081,6.0568767,5.883383,11.95985,2.4671788,2.3653994,1.9438717,2.1306221,8.84439,3.8134513,4.9398746,8.4492855,9.122121,0.69152224,1.3123229,4.0882344,2.4019718,9.706666,11.550289,4.587471,5.4676733,10.860064,7.312369
1903-05-15,8.913832,8.280788,0.0,14.516589,10.183736,9.53004,14.811546,5.041589,4.3909855,3.878133,3.8922083,12.214514,7.293423,10.08656,12.73257,13.687646,1.6835604,2.7030592,7.614886,4.540696,14.218776,15.475876,6.5842714,7.8623323,14.7593355,11.498024
1903-06-15,13.027079,12.587488,0.0,17.261402,13.374359,12.984846,17.546753,7.979493,6.77269,6.633812,6.5899773,15.416269,10.825954,14.302666,16.531754,17.255692,2.9493954,4.791612,11.503161,7.392588,17.855597,18.8899,9.07362,10.610975,17.319761,14.834564
1903-07-15,15.66184,15.08948,0.81504905,19.086552,15.954776,15.6086,19.797626,10.840085,9.005909,9.23604,9.270729,17.847748,14.14571,18.085976,19.947765,20.4385,3.8458622,6.7632313,15.19186,10.399055,20.78952,21.253761,10.922781,13.073698,19.428335,17.199455
1903-08-15,17.542322,16.95682,1.8581343,19.821447,17.787315,18.033863,21.259064,13.047299,10.742281,11.186218,11.212157,19.402184,16.62572,21.376806,21.829643,22.215017,4.3609056,9.494974,18.040457,13.581902,22.659851,23.15904,12.900134,15.556705,20.722736,19.047647
1903-09-15,18.867048,17.86083,2.3495138,20.280783,18.406525,18.575142,21.958656,13.995302,11.475992,12.36203,12.04933,20.230247,18.23168,21.22834,22.882868,23.13147,4.583411,10.691633,19.703691,15.057951,23.301954,23.32567,14.234891,16.24455,21.385136,19.659859
1903-10-15,18.634132,18.068235,1.5371362,19.737644,17.459742,17.41956,20.993732,12.995907,10.889007,11.71751,11.461454,19.988987,18.112661,18.75907,23.06047,23.079372,4.30389,9.179885,19.350695,14.465021,22.734945,22.843298,13.210927,15.832796,20.93583,19.417736
1903-11-15,16.754725,16.799906,0.75629336,17.823833,16.145823,15.962833,19.415886,11.037202,9.605393,9.612038,9.408095,18.551428,16.355747,14.519953,21.495855,20.499048,3.3332279,6.253353,14.51859,11.017387,21.471558,21.246475,10.784855,11.758644,19.697845,18.260662
1903-12-15,12.612807,11.956153,0.0,15.433493,12.3028555,12.524642,16.794106,6.002783,4.9637594,5.918102,4.065948,15.823769,11.322511,8.1924305,14.787273,16.318596,1.265574,2.5388749,7.1181664,5.672784,19.070808,19.009155,6.634082,7.3477902,17.162632,15.658939
1904-01-15,5.6354094,5.4718294,0.0,10.97781,5.2468343,5.676964,13.951197,2.2750285,1.8321853,1.0162879,0.6590177,9.937514,2.7115765,3.589537,5.981371,6.9639735,0.17125157,0.5135178,2.9329112,2.1389909,11.148728,11.866188,2.8927336,2.6719618,12.411684,9.7927685
1904-02-15,2.167144,2.6524916,0.0,6.0867844,1.6041249,2.6051362,9.396433,1.1097136,0.44316465,0.4132651,0.28985816,5.773047,1.0618672,1.9988655,3.4949446,3.3573022,0.024422325,0.05672411,1.0328412,0.47030836,5.1071444,6.9646335,1.9764768,1.9568825,8.113361,5.5978026
1904-03-15,2.4322145,2.9298959,0.0,6.6458263,1.505961,2.779917,10.414728,1.8322942,0.6429082,0.8764988,0.6682521,5.5494184,2.1085336,2.2914805,4.011845,4.3268065,0.15680575,0.3133762,1.2244949,0.6950457,5.473429,7.041297,2.5583673,2.7431264,7.3388124,5.1898694
1904-04-15,5.93699,4.0393953,0.0,10.099773,5.092746,5.523038,13.06461,3.05999,2.473218,1.6311418,1.9229475,8.850154,5.1448727,5.143419,6.356317,7.1421385,1.0923676,1.2313969,3.3633442,2.1834633,8.65691,11.080219,4.2914653,4.7956314,10.69757,7.8912706
1904-05-15,9.802936,7.1396236,0.0,13.826592,9.567078,9.588971,16.46448,5.501472,4.4610343,3.7853174,3.855874,12.402129,8.119159,10.099943,11.068857,11.775834,2.2481017,2.621036,6.1923056,4.074122,12.788366,15.38339,6.4622965,7.335388,14.788546,11.809269
1904-06-15,13.487734,11.849253,0.0,16.23283,12.875216,12.868738,18.694475,8.318971,6.9711385,6.2094135,6.1566052,15.471653,11.044399,14.813233,15.706826,15.948822,3.1835735,4.113313,9.346708,6.747037,17.412224,18.481762,8.886248,9.888493,17.871609,14.759323
1904-07-15,16.150536,15.028736,0.66646826,18.192553,15.66077,15.610065,20.7471,11.036686,9.528223,8.793362,8.992685,17.693544,13.651297,19.91498,19.095108,19.13491,4.160099,6.3774924,13.488382,10.314568,20.417646,20.665585,10.771434,12.452541,19.754456,16.876106
1904-08-15,17.70243,16.840954,1.7356973,19.363712,17.340115,17.739878,22.265198,12.528389,11.252889,11.245605,10.782093,19.228485,15.98191,22.423532,21.856953,20.867926,4.7669106,9.149973,17.663727,13.422985,22.310507,22.493744,12.732452,14.252218,21.1958,18.569796
1904-09-15,18.457457,17.789423,2.3649645,19.479113,18.005943,18.257423,22.32388,13.544358,12.06245,12.223845,11.932064,19.894169,17.628407,22.465368,22.595867,21.821213,4.568592,10.904482,20.097244,15.371768,22.952042,22.6185,13.282673,15.683219,21.918081,19.30357
1904-10-15,17.645166,18.042448,2.1410544,18.937422,17.507677,17.595469,21.217278,13.547797,11.713104,11.919765,10.972751,19.719349,17.744038,20.102205,21.931198,21.341148,4.420933,10.140974,19.969187,14.701818,22.391796,22.015629,12.16848,14.897285,21.45463,18.878769
1904-11-15,16.372204,16.04596,0.71055806,17.492096,15.837542,16.468292,18.743597,12.068326,9.78621,9.966322,8.504315,18.588987,15.794007,14.541856,20.375866,19.529617,3.550149,6.1500845,15.310563,11.181816,20.321114,21.078136,9.874027,12.010851,20.19057,17.647629
1904-12-15,13.085956,11.8438225,0.0,14.78483,11.726761,13.034077,16.436289,7.2573996,5.2508664,5.5353537,3.6603246,15.698951,9.506793,6.842103,14.615831,15.745239,1.1351689,2.8911166,8.209677,5.169468,15.978783,18.627409,6.973551,7.6695833,18.033997,15.197487
1905-01-15,5.1532245,5.626467,0.0,10.768545,5.7231383,5.4403305,11.889888,2.2724466,0.89654267,1.270246,0.7762214,10.030924,2.2020304,2.8889995,5.557669,6.71976,0.18617503,0.76310253,2.8450668,1.7608879,8.895224,12.358515,3.2798963,3.6521273,12.938112,9.06747
1905-02-15,1.5415597,3.3818212,0.0,7.330175,1.5956078,2.0137007,7.7351155,0.82998604,0.31532785,0.83830714,0.25492746,5.965459,0.78948265,1.6757491,2.9760199,2.6750593,0.02079118,0.15823166,0.6697559,0.6412983,5.0960875,8.7331,2.1256332,2.1725953,7.7913055,5.290658
1905-03-15,1.7052746,3.4829674,0.0,7.6336937,2.319605,2.7172232,8.560852,1.0144948,0.7090372,1.2088364,0.5067015,5.8676014,1.6971904,1.9582561,4.350637,3.6203563,0.115562394,0.29028296,0.84298605,1.0100911,5.48921,8.617651,2.9389458,3.2385435,7.0824456,4.870529
1905-04-15,4.318099,5.2101517,0.0,10.007802,5.9585023,5.787823,12.125612,2.660589,2.2825541,2.1163225,1.414969,8.4053335,4.16426,4.576133,7.9924836,7.183712,0.7769489,1.0807807,3.0639179,2.2787983,8.674274,12.518278,4.912657,5.08218,11.986941,8.300577
1905-05-15,8.490438,9.336473,0.0,13.920923,9.9541,9.848629,15.215836,5.3289437,5.008255,3.9361541,3.1094472,12.019236,6.723918,10.007205,11.896952,12.518765,1.9345765,2.2956853,5.908536,4.5261087,13.222577,16.378487,7.2369475,7.644391,15.814806,12.292225
1905-06-15,12.580113,12.9252405,0.12659317,16.578026,12.846273,13.272533,17.63861,8.2092,7.446408,6.2943563,5.192732,15.253004,9.680516,15.468687,15.670879,16.98783,3.1005917,3.84975,9.569648,6.96165,17.477352,19.49124,9.600796,10.132843,18.499523,15.160166
1905-07-15,15.068225,15.242576,1.4737693,18.59182,15.965477,16.072765,20.147123,11.168521,10.251385,9.352281,7.9617105,17.69445,13.198283,20.862465,18.775448,19.844702,3.9627337,5.761402,13.872002,10.153362,20.299435,21.57676,11.8442745,12.394534,20.5618,17.347958
1905-08-15,16.69978,16.669762,1.7527641,19.510069,17.859346,17.711987,21.27763,13.164551,12.120449,11.811636,10.32106,19.46606,15.497031,22.752754,21.45026,21.693867,4.489734,8.221421,18.126017,13.270998,22.193098,23.379103,13.601877,14.237459,21.55497,18.50702
1905-09-15,16.802269,17.522886,1.8816485,19.998629,17.785736,18.561707,21.838642,13.978367,12.903957,12.700837,11.059335,20.576485,16.808216,22.795883,22.312199,22.744123,4.630804,9.760038,19.980959,15.2379265,22.822788,23.908575,14.888686,15.022579,21.945717,19.09023
1905-10-15,17.2177,17.002666,2.4328995,19.235077,17.437733,17.8018,20.61118,13.709258,12.490451,12.521406,10.682102,20.483564,16.891487,20.548008,21.956924,22.491062,4.1939106,10.166174,19.179102,14.365595,22.204372,23.227936,13.984125,14.532261,21.551792,19.040209
1905-11-15,15.887058,15.571632,0.9052999,17.84813,16.011711,15.98469,18.929611,11.660444,10.632639,10.795057,9.184148,19.217794,14.620182,14.776644,20.218697,20.387098,2.6949465,7.591773,14.672624,10.715981,20.058105,22.11778,11.27944,12.337221,20.407791,18.17152
1905-12-15,11.444364,11.285114,0.0,15.794757,12.278669,12.953627,15.909618,7.8598557,6.448888,6.262205,4.5867615,16.339764,9.49971,6.9446516,14.737517,16.069387,0.89938956,2.922306,7.513406,4.758316,15.555468,19.259365,8.146479,7.9502177,18.219086,15.881269
1906-01-15,3.8677714,5.6683393,0.0,10.579607,6.064088,7.031039,11.182537,2.7475348,1.4855665,1.6703593,0.55485046,9.841301,3.1498168,3.2515996,6.6385865,5.7072706,0.11549803,0.5331473,4.1298885,1.8545585,7.9371767,13.784218,3.4266996,2.8228507,13.533438,9.564439
1906-02-15,1.203841,3.8049822,0.0,6.496874,2.0902853,2.2220542,7.163148,0.9411031,0.5387342,0.6209587,0.22843672,4.373048,0.8912015,2.4068742,4.2328267,2.7464356,0.0,0.068977065,1.6355811,0.83805096,3.96785,8.68788,2.4104571,1.9473765,7.6066604,5.5531926
1906-03-15,1.2220738,3.6182237,0.0,6.572618,2.256894,2.5943408,8.372188,1.4836619,0.92833245,0.9385163,0.4399541,4.5558662,1.8700471,2.5864031,4.8558707,3.5744715,0.059868317,0.308541,1.9807651,1.0558239,5.106862,8.91773,3.1390357,2.7702549,7.7720604,5.5253105
1906-04-15,3.2762163,5.1735883,0.0,9.288693,5.8547654,6.6918597,11.291103,2.8796515,2.2942958,2.147894,1.4437191,8.377207,4.497911,4.8052015,7.6260033,7.073094,0.6665341,1.3932517,4.5518074,2.4829438,7.8413887,12.707632,4.8501472,4.8041344,12.086763,8.120651
1906-05-15,7.54358,8.386162,0.0,13.111473,9.850357,10.2831745,14.473892,5.9057636,4.167589,3.9207299,4.2765145,12.789465,7.4884667,9.741114,11.262391,11.073978,1.7505951,2.8673658,7.619679,4.377918,12.59791,17.320871,7.239393,7.641425,15.819313,11.609753
1906-06-15,11.902412,12.108847,0.0,16.331036,12.994072,13.472331,17.437714,8.932221,7.739982,6.487816,7.045627,15.915796,10.089886,14.975082,15.491936,14.921228,2.676313,4.9162083,10.584404,7.3337746,15.93578,20.283123,9.570873,10.246841,18.363834,14.452121
1906-07-15,14.978065,14.908034,0.33374563,18.18546,15.991627,16.346134,20.162949,11.419259,10.237117,8.880763,9.455791,18.522873,12.848825,20.32632,18.70536,17.981537,3.5346277,7.574363,14.536882,10.807032,18.874975,22.187767,12.276445,12.554718,20.01424,16.468746
1906-08-15,16.88253,16.876423,1.5307999,19.703035,17.653032,18.286139,21.165825,12.91338,12.260155,10.818731,11.374965,19.796753,15.411854,22.890053,21.120161,20.28193,3.9243994,11.502954,17.736479,13.202536,21.129166,23.30064,14.452364,14.402723,21.397758,17.693153
1906-09-15,18.282398,17.32695,1.82671,20.12674,18.061634,18.45113,22.078697,13.411785,13.0107355,11.817663,12.313035,20.563549,16.364452,22.745583,22.064014,21.179699,4.087765,13.151138,19.624811,15.6361065,21.926424,24.223335,14.834802,15.566922,22.306631,18.657005
1906-10-15,17.97022,17.318907,1.935574,19.234741,17.660534,17.970966,20.580564,13.328537,12.691959,12.261155,12.253391,20.226915,16.730633,19.251587,21.099302,21.144169,3.59196,11.40872,19.442345,14.953413,21.540361,23.821247,14.167131,15.084286,21.696766,18.622095
1906-11-15,16.522034,15.36915,0.8467834,17.78528,16.180454,16.167778,18.97493,11.355679,10.239614,10.315602,10.582924,19.022284,14.28898,14.196007,18.9107,19.534481,2.6576557,7.03191,16.086296,11.738306,20.310719,22.632252,11.061374,11.57427,20.457644,17.555984
1906-12-15,12.686395,10.538379,0.0,14.791312,12.561022,12.383514,16.247551,7.5004663,4.8998847,5.8407564,5.5938873,16.698029,8.625446,7.398942,13.943546,13.938536,0.97186685,3.6765747,9.376556,6.558893,16.971457,20.823889,7.2998643,7.1518,17.97398,15.293449
1907-01-15,4.668403,6.2161756,0.0,9.159619,6.19812,5.7659717,10.798595,2.5440962,1.0961028,1.811034,0.28647944,9.415945,1.7860996,2.6989393,6.1367345,6.145418,0.18731081,1.0539476,4.573271,2.2979066,10.092788,14.491377,3.2606626,3.9686437,13.074774,10.159843
1907-02-15,1.2239139,3.1961005,0.0,5.472502,2.5632327,2.0555322,5.8252163,1.0902548,0.38581765,0.563592,0.056393802,4.2633557,0.89695877,1.3864177,3.5114658,3.928747,0.028358907,0.31937268,2.4078944,0.6220112,5.050534,7.189533,2.5570245,2.6320937,8.434383,5.8061743
1907-03-15,1.595056,3.3094609,0.0,6.0781503,2.94312,2.7403464,6.7584248,1.4478041,0.6466012,0.9357678,0.32676986,5.037977,1.6511984,1.7738359,4.136768,4.584555,0.11034775,0.7626286,2.2690625,1.1270683,6.396682,7.234879,3.421688,3.4413075,7.5322256,5.734655
1907-04-15,4.175749,4.4854546,0.0,8.424288,6.0875473,5.6573324,10.125116,2.459569,1.8534093,2.33104,1.4132482,8.5655365,4.488011,4.3359895,7.128104,7.418415,0.7249608,1.6915559,4.7716665,2.4933949,10.07469,11.25631,4.909089,5.2792854,10.813469,9.280565
1907-05-15,8.030525,7.173257,0.0,12.017021,10.013711,9.584813,13.621721,5.4258685,4.160974,4.2837973,3.414729,12.651139,8.0211315,9.599596,11.933685,12.211249,1.4282191,3.3008227,8.26262,4.263976,15.000505,16.689764,7.1011815,7.8816843,14.434114,12.945566
1907-06-15,12.2186575,11.273427,0.0,14.975782,13.351034,12.82206,17.598122,8.910234,7.4639482,6.606774,6.496244,15.963995,10.836293,14.911491,15.711874,16.329926,2.2398167,4.9684215,12.309813,6.9776363,18.293907,20.28099,9.568283,10.582631,16.909355,15.652916
1907-07-15,15.578766,14.495184,0.1265487,17.123983,15.778574,15.735116,19.85407,11.620286,10.653286,9.228842,9.634682,18.25774,13.55302,19.729534,18.735992,19.14582,3.021212,7.327,16.567984,10.796368,20.193441,22.431007,11.798773,12.843738,19.23793,17.623682
1907-08-15,17.316397,16.629911,0.9734874,18.4251,17.68173,17.79306,21.3633,13.218146,12.58148,11.181826,11.818905,19.951302,15.994082,22.400288,21.2491,21.499716,3.704292,10.297503,20.233143,14.967026,21.66911,23.967505,13.683102,14.300921,20.217789,19.031313
1907-09-15,18.33641,17.435701,1.3814142,18.862314,18.45179,18.24728,21.966957,13.938942,13.593579,12.587514,12.723042,20.27798,17.173016,21.877636,22.347569,22.332996,3.8415103,12.53981,21.769411,17.26511,22.23824,24.216667,14.663353,15.212431,20.895313,19.90475
1907-10-15,18.16942,17.602955,1.4929806,17.946747,17.941547,17.32088,20.77656,13.408421,12.988313,12.342029,12.389639,20.18798,17.553719,19.88484,22.28339,21.752497,3.4574692,11.068167,19.40782,16.259148,21.61958,23.631159,13.617134,14.807276,20.75385,19.543186
1907-11-15,16.732704,16.491879,0.7564205,16.42716,16.571796,15.963475,19.439346,12.106787,11.156309,9.600433,10.703715,18.59108,15.700996,14.69737,20.340942,19.672401,2.610202,7.6222267,14.748871,12.511714,19.654816,21.99528,11.350451,11.251034,19.801899,18.396912
1907-12-15,13.54748,11.961725,0.0,13.744216,12.484552,12.90066,16.251066,7.6795216,7.088797,5.2847915,5.847659,16.059,10.739094,6.797169,14.7824955,15.527293,0.9347198,3.9996734,8.662108,5.5869994,17.025719,18.93094,7.6188617,6.8085876,17.52467,15.182444
1908-01-15,5.911212,5.7625237,0.0,9.145234,4.611,6.328454,12.432114,2.5745325,2.1656106,1.250857,0.50145656,10.093553,2.042297,3.038556,5.4084344,6.733933,0.13308856,0.7135012,4.080484,1.8659427,9.9005165,14.1791935,3.1835995,2.7228484,13.044305,9.286757
1908-02-15,1.5548375,3.8182964,0.0,4.7704415,1.2061362,1.7492938,8.423695,0.8586852,0.40003413,0.61477834,0.03457552,5.050612,0.64648885,1.7823534,2.6905751,3.2981932,0.022480521,0.012214584,1.0246757,0.69274426,5.4463134,8.530361,2.3032498,1.9577874,7.173256,5.3031497
1908-03-15,2.175356,3.8750286,0.0,4.591323,1.7625823,2.137596,9.457133,1.685633,1.1539737,0.7976046,0.17382413,5.234088,1.8605812,1.9593792,3.412029,3.8026903,0.1261653,0.4966482,1.6109859,1.301183,6.0199203,8.850865,3.0621638,2.8673925,6.808694,4.931569
1908-04-15,5.051552,5.304371,0.0,7.5206323,4.891605,5.907216,12.389677,3.4512002,3.2923355,1.8406969,1.3161293,8.552323,4.8249884,4.41621,6.9100847,7.2064505,0.7143629,1.7402409,4.0183916,2.5415308,9.478795,12.622824,4.775646,4.759349,10.804645,7.7243834
1908-05-15,9.778875,8.330641,0.0,11.659074,9.23098,10.0858135,15.214021,6.421937,5.9613004,3.6382737,3.6721296,12.456118,8.403622,8.995877,12.096401,11.54839,1.5583104,3.545766,7.3236103,4.662071,14.756737,16.910069,6.9272594,6.9351125,14.608708,11.487682
1908-06-15,13.101778,12.011703,0.32201475,14.967974,12.468194,13.241478,17.58861,9.418303,8.886419,5.9770193,6.9866505,15.339546,11.534193,14.068232,16.037792,15.361705,2.5735404,5.5315576,10.430874,7.8362284,18.349937,19.807661,9.407288,9.285156,17.440102,14.632982
1908-07-15,15.704977,15.1222515,0.95065,17.080675,15.617659,16.207972,19.49968,12.033264,11.752331,8.515669,9.791215,17.913937,14.634483,19.211697,19.179213,18.450218,3.4904795,7.656208,13.599924,11.782412,20.953257,21.70005,11.933878,11.543935,19.02597,17.114952
1908-08-15,17.545269,17.06943,1.3934187,18.850035,17.844711,18.004513,21.237473,13.697835,13.444409,10.682402,11.678241,19.5999,17.044752,21.459688,21.184204,20.922935,4.052239,10.046156,17.209183,15.627546,22.466278,22.872986,13.5377445,13.6261,20.301273,18.73236
1908-09-15,18.352291,17.448736,2.3439562,19.442862,18.376415,18.143166,22.358593,14.805978,14.2278805,11.305584,12.237121,20.080465,18.390022,22.487404,21.796387,22.21088,4.0355644,11.842201,19.004795,17.102093,23.074924,23.059753,14.315862,14.625018,20.940434,19.6316
1908-10-15,18.028961,17.46878,1.9271433,18.326105,17.582022,17.472515,21.519756,13.831282,13.457598,11.101063,12.180459,19.800304,18.626045,19.825823,21.493628,21.892445,3.783907,10.955797,18.908049,15.8718195,22.93782,22.221863,13.250083,14.307032,20.661098,19.684063
1908-11-15,16.72325,16.21476,0.9720955,17.33702,16.363571,16.152485,19.08503,12.029297,11.219997,9.922025,10.64761,18.503483,16.779253,14.666973,19.43719,20.39467,2.6138186,7.5003777,16.21709,11.310668,20.931578,20.860397,11.225638,11.178347,19.49144,18.521317
1908-12-15,12.822691,11.233055,0.0,14.767386,12.198758,12.641474,16.540026,7.660305,6.6379285,4.845805,6.5837603,16.007706,10.188732,7.338754,13.860555,14.327797,0.93629783,3.5860448,9.940777,6.701868,15.958733,18.888062,6.210255,6.913972,17.01366,16.23164
1909-01-15,5.0924835,5.1691494,0.0,10.158328,5.2636995,5.2046566,13.03668,2.0993974,2.1099486,1.1489974,0.53602415,10.137655,3.282814,3.012599,6.6560264,6.8285127,0.07861714,0.7617177,3.4956026,2.075401,7.87243,12.729935,3.058979,2.762732,12.964462,11.698677
1909-02-15,1.2440543,3.0125546,0.0,5.771234,1.4639692,1.9225643,9.102905,0.9626767,0.9715437,0.50781024,0.18627857,6.086808,1.2418956,1.7262747,3.4407024,4.496179,0.008801609,0.31651914,1.4846233,0.614427,4.792357,7.436184,1.8943942,2.1302657,8.525174,5.49351
1909-03-15,1.8601832,2.8781307,0.0,6.494455,1.7821321,2.8042154,9.811611,1.2337717,1.3456192,0.66802317,0.4018269,6.2636633,2.3199794,2.020976,4.0446587,5.3962994,0.070432216,0.60899067,1.6202587,1.0401497,5.7069597,8.060149,2.636849,3.0752468,8.281458,5.236969
1909-04-15,5.1161585,4.246426,0.0,9.419737,5.204741,6.201229,12.84232,2.6606708,2.4962666,1.5298228,1.5047127,9.390587,5.398102,3.72265,7.259702,8.095382,0.68064916,1.5620327,3.9423099,2.5032706,8.585316,12.332218,4.465162,4.7460628,12.028643,8.841495
