,ACCESS-CM2,ACCESS-ESM1-5,CMCC-CM2-SR5,CMCC-ESM2,CanESM5,EC-Earth3,EC-Earth3-CC,EC-Earth3-Veg,EC-Earth3-Veg-LR,FIO-ESM-2-0,GFDL-ESM4,IPSL-CM5A2-INCA,IPSL-CM6A-LR,MIROC6,MPI-ESM1-2-HR,MPI-ESM1-2-LR,MRI-ESM2-0,NorCPM1,NorESM2-MM,SAM0-UNICON,TaiESM1
1759-03-15,1.3147608,2.991816,1.5768765,1.2730587,10.891014,0.8983888,0.21421267,0.4060961,0.33120337,5.8724594,1.8293964,1.9235827,4.3850393,0.14154398,0.71971744,1.1332357,5.9236445,7.632397,3.5245078,7.304846,4.8354697
1759-04-15,3.205594,5.051766,4.48599,4.2480564,13.121453,2.5628593,0.95414114,1.61751,1.3140272,9.399705,4.7990966,4.686021,8.200205,0.7675618,2.2453687,2.242356,8.774437,11.399857,5.1853147,11.066174,8.175453
1759-05-15,6.470942,9.058493,7.7783775,7.7496877,16.728138,4.7249503,2.3148162,3.8831086,2.9621086,13.027862,8.039183,9.338038,12.63644,1.6485246,5.026429,4.020325,13.806405,15.399767,7.4196424,14.656623,12.009645
1759-06-15,10.961197,13.036833,10.637041,10.557153,19.408504,7.1194396,5.005453,6.671427,5.8936195,15.66391,11.5409975,13.765788,17.268381,2.5620162,8.202289,6.6027308,17.302555,18.554789,10.060625,17.55914,14.645121
1759-07-15,13.90322,15.558066,13.307625,12.854813,21.3536,9.474119,7.835082,9.469931,9.082706,17.96788,15.510612,19.28723,20.763775,3.4646902,12.276123,10.304436,19.763233,21.030666,12.531265,19.545555,16.965427
1759-08-15,15.614351,17.724478,15.241689,14.391464,22.680683,11.448454,9.118774,11.264744,11.278269,19.4105,17.895256,21.97927,22.882622,4.2063313,15.94847,14.297397,21.760136,22.118612,14.94639,20.769016,18.479427
1759-09-15,16.551535,18.456812,15.892774,15.079086,22.719599,12.592579,9.809248,11.910667,12.85902,20.137432,19.397596,21.910143,23.940416,4.439483,17.548653,16.915817,22.767527,22.415524,16.0187,21.977234,19.181498
1759-10-15,16.600304,18.339724,15.840033,14.578711,21.621372,11.695452,10.012893,11.824504,12.691093,19.940836,19.452806,20.075804,23.350166,4.0946374,16.929274,16.972435,22.098888,22.163815,14.919195,21.29251,19.078266
1759-11-15,15.238012,16.961918,14.187708,13.095758,19.500175,9.38253,8.132822,9.735713,10.52042,18.825684,17.664938,15.013332,21.15905,2.9321573,13.984489,11.995087,20.38328,20.86662,11.816874,19.827164,17.683613
1759-12-15,11.77224,12.569147,9.338272,9.209877,16.7669,5.77048,4.196683,5.2676277,5.7951837,16.78756,11.984229,8.81723,15.4521885,1.2495704,8.171649,4.5697904,16.153526,18.841894,7.9573684,17.223488,14.979028
1760-01-15,4.20376,5.9929657,2.9975934,3.8652782,12.23987,2.5210836,0.47590482,0.59556293,1.0069958,10.399603,3.8607981,2.8117979,6.647756,0.20315495,3.8730593,2.0969534,8.819839,12.442961,3.7299898,12.754187,10.2481985
1760-02-15,1.4137394,3.3256738,1.0782351,0.6701194,7.715224,1.0489677,0.088725895,0.2678571,0.34300327,4.7264137,1.7360382,1.8960903,3.843304,0.051283177,1.6319288,0.6800321,5.847272,7.1117663,2.665749,8.398583,6.399085
1760-03-15,2.3383033,3.423414,1.7476442,1.176405,8.794405,1.3868493,0.37266117,0.46914524,0.7234708,4.9911366,2.487602,2.5957618,4.593328,0.15189749,1.9489843,1.1471567,6.508728,6.701404,3.4253755,8.142312,6.0952516
1760-04-15,4.894234,4.8444705,4.061067,4.2758875,11.709557,2.6860065,1.557499,1.5329831,1.7543439,8.35118,5.1280293,5.4399962,7.428153,0.7012372,3.8079891,2.5335865,9.259497,10.711691,5.489876,10.882072,8.578899
1760-05-15,9.086624,8.688538,7.426733,7.640416,15.165682,4.9861875,3.1761878,3.6458523,3.2976832,12.561935,8.426895,10.606056,11.757385,1.51062,6.4785495,4.3091297,13.832149,14.865686,7.907528,14.739763,12.038006
1760-06-15,12.335474,12.812792,10.570978,10.490539,18.290276,7.4196987,6.190807,6.1801977,6.3119926,15.456444,12.189469,16.550804,15.786333,2.6603427,9.846185,7.072574,17.756208,18.506767,10.896919,17.542057,14.762491
1760-07-15,14.494163,15.509496,13.145811,12.863431,20.114552,10.196303,8.140333,9.459485,9.458005,17.684134,15.526928,21.026299,19.275375,3.4772158,12.548436,11.460495,20.61251,21.24343,13.227268,19.587446,16.994576
1760-08-15,16.247377,17.423998,15.043299,14.6971,21.600191,12.314524,9.703863,11.472993,11.618736,19.368214,18.388977,22.937357,21.083157,3.8661726,16.644585,14.991747,22.412636,22.984661,14.887603,21.15137,18.258556
1760-09-15,17.017534,18.315723,15.769587,15.36574,22.095848,13.16672,10.742517,12.6687355,12.778597,20.282398,19.792984,22.570148,21.998375,4.067473,18.115093,17.432343,22.895508,23.990042,16.19774,21.651451,18.944918
1760-10-15,16.811779,18.45184,15.410095,15.163076,21.146896,12.850483,9.979137,12.189148,12.727622,20.042313,19.681814,20.348158,21.548494,3.937061,17.75393,15.680372,22.267849,23.56144,15.471215,21.250568,18.567225
1760-11-15,15.38476,17.123579,13.8059845,13.658701,18.87966,10.962133,8.006666,9.7728815,10.074043,18.885159,17.99397,14.557541,19.269138,2.8942387,13.608764,9.434721,20.6526,21.6988,12.927427,20.184025,17.288673
1760-12-15,11.440792,12.398091,9.192331,9.41458,15.98878,6.77321,3.788405,5.7012863,5.0646973,15.338472,12.924512,8.027958,15.566788,1.0108825,7.952397,4.298621,16.404924,18.358715,6.6711617,18.27496,14.510096
1761-01-15,4.4030056,5.4298835,3.9888172,3.295747,11.10708,2.442719,1.0421162,1.5790365,1.1260854,9.535162,4.636187,2.9329934,6.365687,0.09637812,2.6379676,1.2544081,6.685168,11.087218,2.4712586,15.119862,9.48699
1761-02-15,1.0224543,3.4851904,1.2309991,0.69869715,7.035702,0.6956551,0.39565086,0.4114719,0.34979457,5.95363,1.9748181,1.6819193,3.0466933,0.0017294035,0.69438183,0.43801484,3.707481,7.016419,1.9211936,7.4439034,5.779831
1761-03-15,1.5315137,3.4079642,1.5617731,0.6675966,8.414728,0.9935801,0.75675213,0.70658153,0.6287222,6.206211,2.9966893,2.192626,4.4467626,0.046029136,1.0196048,0.87253493,4.082391,7.3742704,2.5418448,7.043262,5.0799575
1761-04-15,3.975858,5.087881,4.769474,3.7867346,11.423876,2.9232097,1.469461,1.9108062,1.7980562,9.479509,5.819075,5.1905737,7.9432077,0.5164941,3.0635796,1.9026692,6.735147,10.309733,4.6050096,11.479114,8.035357
1761-05-15,7.667138,9.355389,8.210587,7.606655,15.037167,5.302868,3.3697176,3.472299,3.7286017,13.290627,9.510061,10.696165,12.454248,1.4389198,6.2850785,3.4796443,10.894266,14.258574,7.216367,15.468369,11.759219
1761-06-15,11.055069,13.059148,11.130841,10.504377,17.488989,8.2996855,5.2487326,6.7553754,6.7624245,16.074137,13.467451,16.157887,16.167267,2.105074,9.325248,5.727547,14.792938,17.838366,9.912421,18.33711,14.783367
1761-07-15,13.549358,15.516526,13.312568,13.106474,19.57391,10.855306,7.340747,9.972912,10.290689,18.156065,16.854376,19.966148,19.687122,2.9479096,12.201746,9.276306,18.409,20.798103,12.522074,20.261017,16.933935
1761-08-15,15.710199,17.188463,14.912064,14.649228,21.30407,12.6100445,8.867289,11.906343,13.236519,19.665546,19.198393,22.22184,22.19551,3.578117,16.064545,12.784077,20.336567,22.51272,14.97854,21.629204,18.286293
1761-09-15,16.686657,17.82429,16.116997,15.276476,21.967144,13.0877495,9.572021,12.494489,14.633636,20.403202,20.577179,21.217937,22.528172,4.0540667,17.770643,14.913071,21.300634,23.24372,16.436913,22.125015,18.866112
1761-10-15,16.63691,17.390247,15.623276,14.813561,20.961094,12.449466,9.150926,12.120991,13.641084,20.280447,20.826977,18.299389,21.57677,3.7296658,18.148716,14.097976,21.074781,22.662886,16.040218,21.792145,18.741137
1761-11-15,15.314591,16.114649,14.010077,13.35827,18.911129,11.152169,7.0330944,9.967326,12.392452,18.779835,19.75683,13.929634,19.931015,2.6757238,15.761494,9.438629,18.838663,20.933681,13.115379,20.745724,17.788332
1761-12-15,11.703529,12.074011,9.659708,8.465385,16.540655,7.782241,3.9119372,5.6941843,5.787949,15.900237,14.280185,7.2693024,15.188013,0.88946795,8.711191,3.9453049,16.10503,17.357483,7.459413,18.016668,15.504328
1762-01-15,3.6663692,5.429142,4.02246,3.0455673,12.57274,2.1147814,1.0384991,1.3651886,1.394837,10.688959,3.6087508,3.3774507,5.5010295,0.08225988,2.7309647,1.546135,8.144779,9.657633,4.3507495,14.121933,9.302402
1762-02-15,0.8617268,3.1280415,1.2694204,0.8886655,7.95737,0.7413765,0.3082937,0.5916614,0.5474811,6.2728252,1.056597,2.0944386,3.0963788,0.016878774,0.95140797,0.42034194,4.420019,6.670389,3.236579,8.120935,5.330826
1762-03-15,1.5503752,3.41521,1.1469266,1.1726049,8.8337145,1.2048304,0.438657,1.2056111,1.344862,6.697906,2.156331,2.4345791,4.2500896,0.13691323,1.1205819,0.6887634,5.0367184,6.959646,3.6305528,7.426393,5.266655
1762-04-15,4.1904764,4.64256,4.860829,3.5535269,12.098743,2.838794,1.610908,2.2258053,2.6315057,9.565563,5.6125236,5.2650175,7.8028774,0.6130314,3.2556915,1.9976056,8.532552,9.893769,5.6324015,11.091768,8.571945
1762-05-15,8.786406,7.921751,8.803419,6.939322,15.358039,5.767712,3.2589023,4.221549,4.6010566,13.394064,9.0113125,9.625833,12.590589,1.2100694,6.1759825,4.158037,13.38724,14.02857,8.426205,15.061909,12.256025
1762-06-15,12.263109,11.345251,11.292999,9.838396,18.492073,8.750517,5.0787306,7.3411827,7.562576,16.029371,12.883798,14.01635,16.904976,1.9453738,9.878108,6.577463,17.092417,17.112577,10.820823,17.990818,15.020695
1762-07-15,14.737193,14.878053,13.65275,12.363104,20.39029,11.652647,7.0420513,9.724709,10.743344,18.26511,16.484743,18.22702,19.865133,2.890844,14.753303,9.650051,19.662674,19.540314,13.373828,20.07072,17.208021
1762-08-15,16.085077,16.671377,15.671408,14.575358,21.63356,13.592436,8.745726,11.559027,13.2344055,19.689293,18.894125,20.271679,21.995018,3.5993948,17.83541,13.9020405,21.449297,20.875935,15.103072,21.312374,18.659002
1762-09-15,16.331081,17.283657,16.20504,15.076623,22.034615,14.112977,9.117174,12.3964205,14.507033,20.517723,20.83796,20.415813,22.085415,3.9981363,19.761621,16.615126,22.189108,21.56175,15.694731,21.625853,19.427189
1762-10-15,16.12747,17.57469,15.851413,15.219884,21.310074,13.652521,9.005375,12.2558,14.609033,20.450262,20.93125,17.883095,21.607265,3.686709,19.788744,16.560934,21.650192,21.102747,15.376897,21.206211,19.405615
1762-11-15,14.354063,16.264637,14.211227,14.2401705,19.177528,11.611155,6.5991755,10.405607,11.986569,19.401413,19.185818,13.81472,19.991604,2.6197767,17.373829,12.075422,20.156843,19.448097,12.102,20.04793,18.159061
1762-12-15,10.025825,13.104064,9.69935,10.07824,16.62703,7.3902183,2.735992,5.9828377,7.8071585,16.599316,12.591583,7.8460073,14.599127,0.8766041,11.246512,6.3424153,16.344273,17.169039,7.3115425,17.524668,15.916992
1763-01-15,2.6087167,5.6445055,4.221443,3.058471,13.178734,1.5992815,0.57248527,1.2415265,2.2032256,10.400192,2.6919892,2.9476597,6.6960235,0.12451535,4.023642,1.629025,7.810335,11.219571,2.793764,13.034155,8.59544
1763-02-15,0.5872056,3.0067523,0.96142614,0.43750644,8.063303,0.54046184,0.2234586,0.81364924,1.3089442,5.609581,0.89397794,1.4486607,3.1583688,0.03188818,1.9238873,0.23694178,4.064419,7.127874,2.058145,7.9493785,4.7108374
1763-03-15,1.035392,3.518722,1.0263399,1.0219886,9.063514,0.92443633,0.56210965,1.2248538,1.5590817,5.86781,1.9247512,1.8373631,4.265283,0.112166025,2.1021252,0.50866026,5.241081,7.18964,2.8626003,8.0744705,4.393682
1763-04-15,3.0362206,4.923459,4.0667815,4.2167597,12.543592,2.0753963,1.4263575,2.218636,2.94103,9.144487,5.068988,5.053124,8.114856,0.5769871,4.2538185,2.265542,8.031374,10.921211,4.806453,11.42006,7.567359
1763-05-15,6.604643,8.7383995,8.078667,8.054919,15.388561,4.8436813,2.611854,4.9139132,5.4456553,12.529622,8.939798,10.111848,13.433632,1.2445849,8.115763,4.6626453,12.462183,14.890823,7.551814,14.661474,11.678315
1763-06-15,10.633611,12.609322,11.070408,10.711925,18.386257,7.824991,4.3154235,7.4967127,8.225296,15.778553,12.394307,15.033706,17.333336,2.2205825,12.517898,7.673896,16.691788,18.013416,10.177898,17.398691,15.116167
1763-07-15,13.754937,14.946004,13.327905,13.444194,20.53387,10.791243,6.4291773,10.474384,11.373425,17.96539,16.329771,19.961372,20.389322,3.191379,16.511354,11.825623,19.408924,20.407005,12.991325,19.384312,17.32123
1763-08-15,15.651286,16.693844,14.97698,15.4792795,22.127007,13.021331,8.567938,12.145943,13.255486,19.669685,18.836494,21.69386,22.127085,3.7282653,19.796064,16.279379,21.24925,21.722767,14.891949,20.733395,18.791334
1763-09-15,16.48516,17.646221,15.548809,16.297699,22.787537,13.818584,9.213682,12.5347,14.387646,20.312994,20.444645,21.587492,22.549868,4.218448,22.320019,18.693233,21.981636,21.964436,15.75532,21.313269,19.418863
1763-10-15,16.01751,17.260096,15.435506,16.102316,21.25946,13.397667,8.87449,12.443794,14.186211,20.311214,20.112194,18.754602,22.132221,4.1961894,22.344856,18.074234,21.659946,21.510973,15.325512,21.255808,18.998905
1763-11-15,14.01442,15.219632,13.802233,14.678988,19.246113,11.571669,7.157343,10.597516,12.826231,19.011917,18.413582,14.076704,20.51011,2.6888976,18.938532,12.733981,19.476837,20.654778,12.842066,20.096207,17.730772
1763-12-15,9.094149,10.113151,9.417719,9.499061,15.8004875,6.944542,2.5093105,6.6181526,7.5332117,16.280457,12.708032,7.8039327,15.558934,0.9850209,10.648406,5.6003337,15.315027,18.301632,7.2042813,17.92654,15.353659
1764-01-15,2.7407932,5.310237,3.6741354,3.8911552,10.16127,1.5522803,0.31206965,1.8375267,1.1930784,11.069073,3.2446806,3.510685,7.83897,0.13353744,4.3729954,2.6326997,7.2782216,12.511623,3.4867358,13.364694,10.630877
1764-02-15,0.48703688,3.0518198,1.2361999,0.3373624,6.4168963,0.9232744,0.007646607,0.45356196,0.4190371,6.2943563,1.2728521,1.8799828,3.293628,0.010168921,1.8667736,1.0780201,4.2988563,7.3064275,2.7358646,8.207103,6.473423
1764-03-15,1.1403865,2.649819,1.682123,1.5472262,8.239626,1.3543038,0.1362195,0.82677245,0.7248655,6.5572257,2.006287,2.097894,4.473523,0.14063883,2.3458261,1.4504938,4.924611,7.2746663,3.2478476,8.003157,6.049782
1764-04-15,2.7152078,3.7964008,4.7617264,4.792968,11.026908,2.7411516,1.2093109,2.2783227,1.9836626,9.786478,4.8469763,4.5045896,8.919946,0.73102754,5.062401,2.7099967,8.656526,10.807798,4.973639,11.908568,9.711378
1764-05-15,6.379405,6.197698,8.137644,8.432771,14.384249,5.4648495,2.7500432,4.895478,4.358012,13.190827,8.045269,9.245494,14.727938,1.5674752,8.80532,5.2350497,12.455948,15.677473,7.1192617,15.618834,13.03799
1764-06-15,10.466787,10.238459,10.733614,11.4130125,17.404058,8.562589,4.486213,7.7321095,7.291998,16.24718,11.47764,14.5511055,18.4313,2.7691245,13.394242,8.221479,16.617325,18.893703,9.994701,18.235104,15.51495
1764-07-15,13.438217,13.784783,13.15107,14.012314,19.405867,11.396759,7.0902605,10.245069,10.75836,18.473236,15.130365,19.049673,21.134195,3.484473,17.566462,11.305868,19.40943,20.961338,13.015009,19.927773,17.450405
1764-08-15,15.40127,16.086758,15.1353,15.607903,20.796059,13.414488,9.228575,12.113152,13.546307,20.175098,17.819332,21.287746,22.666565,4.108438,21.090408,15.962633,20.951048,22.13404,14.923647,21.179474,18.885666
1764-09-15,16.394232,17.237686,15.945149,16.331572,20.928898,14.423876,10.029757,13.052532,14.607459,20.884892,19.247988,21.393269,23.034624,4.4648623,22.564732,17.861176,21.683498,22.615026,15.648097,21.846226,19.309828
1764-10-15,16.44423,17.175941,15.423674,16.042328,20.157536,14.013609,9.875379,12.416918,14.443226,20.742802,19.106983,18.064672,22.436426,4.2045913,21.719213,16.585615,21.615788,21.767254,14.905468,21.490799,19.012045
1764-11-15,14.86706,16.175396,14.142242,14.701988,18.2165,12.392057,7.9971895,10.772795,12.325042,19.74438,17.486635,13.028658,20.691956,3.175794,17.890818,10.629052,19.638834,20.502762,11.936012,20.571442,17.829494
1764-12-15,10.942606,11.444929,9.346317,10.313643,15.447067,8.573311,3.577207,5.886099,6.231262,17.478191,11.966555,6.8523493,16.114796,1.2300633,9.656633,5.5775166,15.497491,18.792137,7.622571,18.321909,15.426781
1765-01-15,3.9804106,6.633466,3.4963589,3.3901467,9.903283,2.8084,0.56926674,1.3106163,1.3366598,11.516705,3.3974092,2.7836363,5.889041,0.15912405,5.1880937,1.9661229,7.4550633,12.414358,3.0310977,13.338053,9.856809
1765-02-15,0.64643013,3.4833803,1.1755395,1.0888524,6.360022,1.2196063,0.12992072,0.8044915,0.47776252,6.363986,1.4911946,1.4825789,2.4595113,0.035926335,1.8005456,0.63813347,4.268369,6.6630673,2.1318622,7.389069,5.757115
1765-03-15,1.1440164,3.663597,1.9062519,1.7814741,7.915714,1.5141574,0.4381447,1.1320485,0.96916753,6.0644083,2.1597314,1.7374916,3.259306,0.12173165,2.4235804,1.0831108,5.050605,7.4028826,2.7244897,6.9303226,5.344556
1765-04-15,4.0019464,5.3288207,4.367295,4.360036,11.225239,3.298997,1.3974441,2.4368696,1.8026679,9.891518,4.941079,3.8370767,7.004993,0.78312564,4.5020647,2.6064556,7.6783404,11.260639,4.8481436,10.942673,8.559638
1765-05-15,7.8576727,9.231603,7.603652,8.172069,14.357037,6.678895,3.081065,4.438495,4.3196144,13.725192,8.316546,8.338837,12.504995,1.79306,7.643441,5.1234145,12.319256,15.441959,7.425228,15.001453,12.509883
1765-06-15,12.170489,12.317455,10.345646,10.974407,17.421505,9.633062,4.745682,6.792201,7.468557,16.695696,11.682236,12.968037,16.83927,2.862,11.679607,7.961111,16.437008,18.975227,10.317978,17.847775,15.219809
1765-07-15,14.754286,14.416322,12.924376,13.894905,19.924175,12.112883,7.1819525,9.275739,10.642512,18.763954,15.731359,16.83754,20.072086,3.8726826,15.470299,11.683468,19.084015,21.54119,12.716082,19.572958,17.269123
1765-08-15,16.426037,15.898804,15.234757,15.746985,21.077955,13.976108,9.161811,11.261703,12.972103,20.665325,18.293322,20.447304,21.895456,4.5300207,18.546627,15.115657,20.648283,22.523514,14.353291,21.003618,18.826714
1765-09-15,16.930496,16.658215,15.754717,16.507463,21.165518,14.966395,10.174458,12.0489025,14.293919,21.311039,19.754995,19.897781,22.388813,4.7224097,20.069538,16.050327,21.58947,23.279747,15.224021,21.474705,19.308067
1765-10-15,16.716387,16.549086,15.602427,16.127998,20.150002,14.064116,9.554816,11.273201,13.881264,20.776646,19.674116,17.283726,22.20958,4.319679,19.389912,14.423382,21.103844,22.741545,14.752224,21.345383,18.995808
1765-11-15,15.516383,15.3170395,14.323746,14.718449,18.535027,11.616876,7.3983526,9.527623,11.60476,19.416492,17.662363,12.990798,20.607504,3.2908804,15.394661,8.981851,19.477186,21.866074,12.239649,20.348318,18.027721
1765-12-15,11.598658,11.106816,10.229847,10.620941,15.756289,8.00471,3.4665456,6.007147,6.93614,16.781328,12.853715,6.133485,15.860548,1.4024698,9.904274,4.926787,16.130442,19.171177,7.29533,18.545412,16.16766
1766-01-15,2.7614367,5.3955426,4.220652,4.3308153,10.139027,3.141353,0.38681474,1.0216765,1.1972046,10.515583,2.7806196,1.9184146,7.2991047,0.2932606,3.9525485,1.7482393,7.5740724,12.343534,2.871343,15.497514,11.321688
1766-02-15,0.9525672,3.402336,0.7877777,1.4652518,6.5640593,1.2028835,0.029824829,0.3464162,0.5732413,5.11664,1.164674,1.1713789,3.6781826,0.069621205,1.982284,0.48546535,3.293394,7.9053097,2.2753625,8.863486,5.131695
1766-03-15,1.483999,3.3984797,1.1489207,1.3453004,7.744895,1.9257497,0.24750741,0.80110866,0.82621175,5.780794,2.0816767,1.5330868,5.0631824,0.15046841,2.0991776,0.96372056,4.0696955,8.374145,2.813259,7.6995797,4.8922567
1766-04-15,3.4358854,5.0958085,4.4660473,4.4791255,11.209797,3.7068207,1.0237908,1.9098371,2.0062003,9.444846,5.0360694,3.7461593,9.144666,0.7873782,4.1276445,2.5517309,8.5573845,11.899795,4.5701985,11.663997,8.171881
1766-05-15,7.7460537,8.482933,8.26967,7.9432154,14.39241,5.6289873,2.67391,3.7907088,4.0135794,13.055061,8.793374,8.703804,14.344483,2.0258512,7.4613934,4.756889,13.4885845,15.510567,7.2608137,15.602577,12.581379
1766-06-15,11.908812,12.458432,10.867416,10.944936,17.655226,8.406,4.505508,6.8011885,7.906103,16.163721,12.9199505,13.579404,17.862865,3.0946226,11.091097,6.971077,16.980139,18.322521,9.814928,18.50216,15.488529
1766-07-15,14.452101,15.344411,13.019779,13.545994,19.662178,11.127144,6.890455,9.471846,11.016591,18.141777,16.404545,18.568111,20.519733,3.96247,15.157938,9.778269,18.746948,20.487345,12.00206,20.62475,17.396734
1766-08-15,16.048746,16.876303,15.354267,15.309154,21.209297,13.138117,8.752392,11.124604,12.931925,19.924816,18.762276,21.213066,22.463114,4.366509,18.575087,13.332394,20.84675,21.87313,13.733456,21.808075,18.931261
1766-09-15,17.006994,17.608166,16.054949,16.59009,21.547132,14.310659,9.719519,11.895887,14.3305435,20.568844,19.672361,21.374819,22.95266,4.4698567,19.887989,15.67445,21.438166,22.55043,15.116317,22.165497,19.553024
1766-10-15,16.456615,16.36517,15.496159,16.453974,20.206337,14.060881,9.608338,11.481652,13.719639,20.095446,20.261465,18.151709,22.589249,4.2376847,19.088573,14.66984,21.0947,22.216972,15.061,21.720184,19.218681
1766-11-15,15.101224,14.3592615,14.082897,15.057659,18.21584,12.115709,7.6169586,9.459886,11.544399,18.782326,18.167902,12.907105,21.030329,3.1361718,15.660761,9.776617,19.707321,21.1477,11.901021,20.39289,18.114344
1766-12-15,10.8298,9.240366,9.754063,10.39618,15.599558,7.7048388,3.4221525,4.4457355,6.2865157,16.346966,11.494719,6.682177,15.437651,1.1650074,8.71685,4.798063,15.746989,19.50039,6.2844305,18.177135,16.118416
1767-01-15,4.1370153,5.489337,3.678794,3.9558194,11.570275,1.5211238,0.70113677,0.49254584,1.7525983,11.159365,2.8782952,2.0806673,6.3219,0.14753757,4.617423,1.7246349,6.67416,10.664447,2.704232,13.3965,10.3476095
1767-02-15,1.6990526,3.3918037,0.91665757,0.85127115,7.4463816,0.6999495,0.1922475,0.037401088,0.96065533,5.8092523,1.1898594,1.1754594,3.400868,0.044639774,1.7011054,0.55344486,3.843998,6.3691072,2.0442138,8.514828,5.1990485
1767-03-15,2.303546,3.1332762,1.4435679,1.2617422,8.903351,1.2369967,0.51234716,0.25944602,1.1565149,5.4701037,2.0564015,1.6526062,3.9582105,0.14640978,1.9823782,0.87342155,4.741398,7.171941,2.852179,7.717676,4.8599706
1767-04-15,4.587125,4.6155515,4.295014,4.4121256,11.837309,2.5108025,1.4488134,1.4202244,2.6869993,8.966513,4.6460195,3.549364,7.482219,1.0934156,4.2492676,2.2207305,7.1763167,10.825323,4.5651402,11.422101,8.591064
